Timestamp,CDOMdigitalFinal (µg/L),QC flag CDOMdigitalFinal,PhValue_Avg (-),QC flag PhValue_Avg,CondValue_Avg (µS/cm),QC flag CondValue_Avg,Turbidity_Avg (NTU),QC flag Turbidity_Avg
2023-03-22 22:00:00,53.34,None,7.214,None,41.99,None,20.32,None
2023-03-22 21:00:00,52.89,None,7.21,None,42.18,None,16.2,None
2023-03-22 20:00:00,52.15,None,7.212,None,42.36,None,18.76,None
2023-03-22 19:00:00,51.93,None,7.215,None,42.26,None,16.95,None
2023-03-22 18:00:00,49.4,None,7.22,None,42.61,None,22.36,None
2023-03-22 17:00:00,47.95,None,7.215,None,42.22,None,25.28,None
2023-03-22 16:00:00,50.68,None,7.215,None,42.02,None,25.3,None
2023-03-22 15:00:00,51.96,None,7.212,None,41.9,None,17.18,None
2023-03-22 14:00:00,54.38,None,7.214,None,41.89,None,15.81,None
2023-03-22 13:00:00,54.73,None,7.213,None,42.13,None,15.03,None
2023-03-22 12:00:00,54.76,None,7.213,None,42.2,None,15.61,None
2023-03-22 11:00:00,54.89,None,7.216,None,42.27,None,14.71,None
2023-03-22 10:00:00,54.73,None,7.222,None,42.36,None,15.65,None
2023-03-22 09:00:00,54.89,None,7.224,None,42.41,None,15.95,None
2023-03-22 08:00:00,55.22,None,7.226,None,42.59,None,13.01,None
2023-03-22 07:00:00,55.92,None,7.229,None,42.91,None,15.95,None
2023-03-22 06:00:00,55.72,None,7.235,None,42.96,None,14.61,None
2023-03-22 05:00:00,55.53,None,7.236,None,42.83,None,14.06,None
2023-03-22 04:00:00,55.03,None,7.242,None,42.75,None,15.97,None
2023-03-22 03:00:00,55.6,None,7.243,None,42.73,None,11.94,None
2023-03-22 02:00:00,55.03,None,7.248,None,42.77,None,14.28,None
2023-03-22 01:00:00,55.18,None,7.248,None,42.8,None,14.98,None
2023-03-22 00:00:00,55.23,None,7.252,None,42.79,None,14.47,None
2023-03-21 23:00:00,55.08,None,7.253,None,42.89,None,14.04,None
2023-03-21 22:00:00,55.55,None,7.255,None,43.16,None,14.97,None
2023-03-21 21:00:00,55.72,None,7.255,None,42.98,None,13.71,None
2023-03-21 20:00:00,56.08,None,7.259,None,43.05,None,13.8,None
2023-03-21 19:00:00,55.87,None,7.261,None,43.11,None,12.53,None
2023-03-21 18:00:00,56.32,None,7.259,None,43.15,None,13.03,None
2023-03-21 17:00:00,56.47,None,7.261,None,42.91,None,14.05,None
2023-03-21 16:00:00,56.56,None,7.262,None,42.96,None,14.14,None
2023-03-21 15:00:00,56.11,None,7.267,None,43.25,None,12.07,None
2023-03-21 14:00:00,55.78,None,7.267,None,43.18,None,12.0,None
2023-03-21 13:00:00,56.14,None,7.27,None,43.17,None,12.29,None
2023-03-21 12:00:00,56.39,None,7.273,None,43.06,None,11.23,None
2023-03-21 11:00:00,56.59,None,7.276,None,43.08,None,11.28,None
2023-03-21 10:00:00,56.65,None,7.278,None,43.13,None,10.82,None
2023-03-21 09:00:00,56.83,None,7.279,None,43.2,None,9.95,None
2023-03-21 08:00:00,56.83,None,7.278,None,43.28,None,12.23,None
2023-03-21 07:00:00,56.9,None,7.279,None,42.99,None,11.55,None
2023-03-21 06:00:00,57.21,None,7.279,None,43.0,None,11.9,None
2023-03-21 05:00:00,57.02,None,7.277,None,42.95,None,11.71,None
2023-03-21 04:00:00,57.17,None,7.275,None,43.04,None,10.66,None
2023-03-21 03:00:00,57.2,None,7.272,None,43.1,None,10.76,None
2023-03-21 02:00:00,57.29,None,7.269,None,43.14,None,10.17,None
2023-03-21 01:00:00,57.49,None,7.263,None,43.01,None,10.53,None
2023-03-21 00:00:00,57.36,None,7.267,None,43.01,None,9.84,None
2023-03-20 23:00:00,57.5,None,7.269,None,43.16,None,7.727,None
2023-03-20 22:00:00,57.2,None,7.269,None,43.3,None,8.68,None
2023-03-20 21:00:00,57.03,None,7.272,None,43.37,None,9.96,None
2023-03-20 20:00:00,56.81,None,7.275,None,43.46,None,8.77,None
2023-03-20 19:00:00,57.28,None,7.276,None,43.51,None,7.975,None
2023-03-20 18:00:00,57.24,None,7.277,None,43.58,None,7.984,None
2023-03-20 17:00:00,57.43,None,7.275,None,43.59,None,8.72,None
2023-03-20 16:00:00,57.36,None,7.272,None,43.63,None,10.4,None
2023-03-20 15:00:00,57.77,None,7.266,None,43.47,None,9.21,None
2023-03-20 14:00:00,57.91,None,7.263,None,43.53,None,10.74,None
2023-03-20 13:00:00,58.01,None,7.265,None,43.67,None,7.949,None
2023-03-20 12:00:00,57.98,None,7.268,None,43.62,None,8.53,None
2023-03-20 11:00:00,58.23,None,7.269,None,43.83,None,9.2,None
2023-03-20 10:00:00,58.29,None,7.27,None,43.84,None,8.97,None
2023-03-20 09:00:00,58.61,None,7.273,None,43.72,None,9.4,None
2023-03-20 08:00:00,58.29,None,7.276,None,43.85,None,10.09,None
2023-03-20 07:00:00,58.48,None,7.279,None,43.91,None,8.16,None
2023-03-20 06:00:00,58.71,None,7.279,None,43.99,None,7.995,None
2023-03-20 05:00:00,58.75,None,7.28,None,44.02,None,8.79,None
2023-03-20 04:00:00,58.76,None,7.279,None,43.95,None,8.03,None
2023-03-20 03:00:00,58.76,None,7.279,None,43.83,None,9.14,None
2023-03-20 02:00:00,58.63,None,7.282,None,43.91,None,7.432,None
2023-03-20 01:00:00,58.73,None,7.284,None,43.87,None,9.08,None
2023-03-20 00:00:00,58.68,None,7.285,None,43.64,None,8.92,None
2023-03-19 23:00:00,58.83,None,7.286,None,43.45,None,7.993,None
2023-03-19 22:00:00,58.91,None,7.289,None,43.36,None,7.168,None
2023-03-19 21:00:00,59.11,None,7.292,None,43.33,None,8.17,None
2023-03-19 20:00:00,59.31,None,7.292,None,43.12,None,7.203,None
2023-03-19 19:00:00,59.34,None,7.298,None,42.81,None,7.199,None
2023-03-19 18:00:00,59.29,None,7.307,None,42.52,None,5.854,None
2023-03-19 17:00:00,58.97,None,7.301,None,42.38,None,6.276,None
2023-03-19 16:00:00,59.25,None,7.305,None,42.31,None,6.332,None
2023-03-19 15:00:00,59.0,None,7.301,None,42.22,None,6.357,None
2023-03-19 14:00:00,58.83,None,7.303,None,42.23,None,8.11,None
2023-03-19 13:00:00,59.16,None,7.304,None,42.13,None,5.402,None
2023-03-19 12:00:00,59.41,None,7.304,None,42.0,None,5.422,None
2023-03-19 11:00:00,59.77,None,7.304,None,41.87,None,5.86,None
2023-03-19 10:00:00,59.9,None,7.304,None,41.83,None,5.191,None
2023-03-19 09:00:00,59.75,None,7.304,None,41.87,None,5.578,None
2023-03-19 08:00:00,59.82,None,7.302,None,41.8,None,4.756,None
2023-03-19 07:00:00,60.07,None,7.299,None,41.76,None,4.998,None
2023-03-19 06:00:00,59.93,None,7.295,None,41.75,None,4.121,None
2023-03-19 05:00:00,60.28,None,7.29,None,41.68,None,4.367,None
2023-03-19 04:00:00,60.16,None,7.286,None,41.44,None,4.405,None
2023-03-19 03:00:00,60.21,None,7.283,None,41.38,None,4.408,None
2023-03-19 02:00:00,60.34,None,7.286,None,41.35,None,3.803,None
2023-03-19 01:00:00,60.02,None,7.289,None,41.34,None,4.312,None
2023-03-19 00:00:00,60.16,None,7.29,None,41.24,None,4.202,None
2023-03-18 23:00:00,60.02,None,7.291,None,41.21,None,3.826,None
2023-03-18 22:00:00,59.78,None,7.295,None,41.15,None,3.885,None
2023-03-18 21:00:00,60.2,None,7.298,None,41.12,None,4.189,None
2023-03-18 20:00:00,59.65,None,7.3,None,41.08,None,3.638,None
2023-03-18 19:00:00,59.59,None,7.302,None,41.02,None,3.97,None
2023-03-18 18:00:00,59.42,None,7.304,None,40.93,None,4.048,None
2023-03-18 17:00:00,59.36,None,7.303,None,40.69,None,3.509,None
2023-03-18 16:00:00,59.32,None,7.304,None,40.5,None,3.923,None
2023-03-18 15:00:00,59.11,None,7.307,None,40.32,None,3.861,None
2023-03-18 14:00:00,58.96,None,7.311,None,40.29,None,3.638,None
2023-03-18 13:00:00,59.01,None,7.314,None,40.26,None,3.365,None
2023-03-18 12:00:00,59.0,None,7.317,None,40.19,None,4.144,None
2023-03-18 11:00:00,59.14,None,7.318,None,40.0,None,3.414,None
2023-03-18 10:00:00,59.61,None,7.32,None,39.86,None,3.595,None
2023-03-18 09:00:00,59.62,None,7.323,None,40.07,None,3.548,None
2023-03-18 08:00:00,59.96,None,7.325,None,39.95,None,3.555,None
2023-03-18 07:00:00,59.71,None,7.327,None,40.15,None,3.576,None
2023-03-18 06:00:00,60.16,None,7.329,None,40.18,None,3.259,None
2023-03-18 05:00:00,60.08,None,7.33,None,40.24,None,3.439,None
2023-03-18 04:00:00,60.32,None,7.329,None,40.18,None,3.299,None
2023-03-18 03:00:00,60.5,None,7.332,None,40.2,None,2.919,None
2023-03-18 02:00:00,60.51,None,7.334,None,40.14,None,3.077,None
2023-03-18 01:00:00,60.59,None,7.335,None,40.0,None,3.09,None
2023-03-18 00:00:00,60.28,None,7.336,None,40.09,None,2.727,None
2023-03-17 23:00:00,60.51,None,7.337,None,40.14,None,3.442,None
2023-03-17 22:00:00,60.37,None,7.339,None,40.22,None,2.83,None
2023-03-17 21:00:00,60.8,None,7.34,None,40.21,None,2.946,None
2023-03-17 20:00:00,60.77,None,7.339,None,40.13,None,3.207,None
2023-03-17 19:00:00,60.29,None,7.339,None,40.16,None,2.765,None
2023-03-17 18:00:00,60.04,None,7.34,None,40.11,None,3.199,None
2023-03-17 17:00:00,59.61,None,7.342,None,40.02,None,3.436,None
2023-03-17 16:00:00,60.21,None,7.344,None,40.17,None,3.129,None
2023-03-17 15:00:00,60.49,None,7.344,None,40.4,None,3.366,None
2023-03-17 14:00:00,60.02,None,7.343,None,40.4,None,3.127,None
2023-03-17 13:00:00,60.27,None,7.344,None,40.26,None,3.043,None
2023-03-17 12:00:00,60.3,None,7.345,None,39.98,None,3.286,None
2023-03-17 11:00:00,60.33,None,7.346,None,39.71,None,3.295,None
2023-03-17 10:00:00,60.21,None,7.346,None,39.76,None,3.075,None
2023-03-17 09:00:00,60.47,None,7.348,None,39.71,None,3.144,None
2023-03-17 08:00:00,60.16,None,7.347,None,39.64,None,2.965,None
2023-03-17 07:00:00,60.6,None,7.344,None,39.63,None,3.599,None
2023-03-17 06:00:00,60.09,None,7.344,None,39.61,None,3.553,None
2023-03-17 05:00:00,60.96,None,7.342,None,39.6,None,3.237,None
2023-03-17 04:00:00,60.28,None,7.338,None,39.66,None,3.544,None
2023-03-17 03:00:00,59.73,None,7.338,None,39.73,None,4.594,None
2023-03-17 02:00:00,59.36,None,7.341,None,39.86,None,5.405,None
2023-03-17 01:00:00,59.28,None,7.341,None,39.93,None,4.665,None
2023-03-17 00:00:00,59.66,None,7.342,None,40.0,None,4.192,None
2023-03-16 23:00:00,59.87,None,7.342,None,39.96,None,5.098,None
2023-03-16 22:00:00,60.18,None,7.342,None,39.92,None,3.86,None
2023-03-16 21:00:00,60.06,None,7.345,None,40.05,None,4.067,None
2023-03-16 20:00:00,60.64,None,7.346,None,40.16,None,3.144,None
2023-03-16 19:00:00,60.48,None,7.345,None,40.05,None,3.263,None
2023-03-16 18:00:00,60.16,None,7.347,None,40.38,None,3.068,None
2023-03-16 17:00:00,60.09,None,7.349,None,40.83,None,3.32,None
2023-03-16 16:00:00,60.29,None,7.349,None,40.9,None,3.86,None
2023-03-16 15:00:00,60.14,None,7.35,None,41.3,None,3.554,None
2023-03-16 14:00:00,59.81,None,7.347,None,41.18,None,3.5,None
2023-03-16 13:00:00,60.07,None,7.349,None,40.66,None,3.678,None
2023-03-16 12:00:00,60.12,None,7.348,None,40.5,None,3.366,None
2023-03-16 11:00:00,60.24,None,7.348,None,40.45,None,3.455,None
2023-03-16 10:00:00,60.13,None,7.349,None,40.35,None,3.374,None
2023-03-16 09:00:00,60.15,None,7.347,None,40.18,None,3.633,None
2023-03-16 08:00:00,60.44,None,7.333,None,40.08,None,3.395,None
2023-03-16 07:00:00,60.27,None,7.307,None,39.96,None,3.814,None
2023-03-16 06:00:00,60.35,None,7.269,None,39.89,None,3.851,None
2023-03-16 05:00:00,60.29,None,7.255,None,39.91,None,3.664,None
2023-03-16 04:00:00,60.42,None,7.277,None,39.91,None,3.207,None
2023-03-16 03:00:00,60.09,None,7.303,None,40.0,None,3.087,None
2023-03-16 02:00:00,60.23,None,7.318,None,40.17,None,3.773,None
2023-03-16 01:00:00,60.06,None,7.33,None,40.28,None,3.652,None
2023-03-16 00:00:00,59.86,None,7.344,None,40.43,None,3.388,None
2023-03-15 23:00:00,60.09,None,7.359,None,40.68,None,3.886,None
2023-03-15 22:00:00,60.06,None,7.372,None,40.73,None,3.301,None
2023-03-15 21:00:00,59.85,None,7.383,None,40.74,None,3.553,None
2023-03-15 20:00:00,59.82,None,7.395,None,40.84,None,4.152,None
2023-03-15 19:00:00,59.57,None,7.404,None,40.94,None,3.753,None
2023-03-15 18:00:00,59.58,None,7.395,None,40.91,None,3.603,None
2023-03-15 17:00:00,59.72,None,7.385,None,40.85,None,3.514,None
2023-03-15 16:00:00,59.37,None,7.374,None,40.8,None,3.256,None
2023-03-15 15:00:00,59.57,None,7.372,None,40.82,None,3.549,None
2023-03-15 14:00:00,59.83,None,7.365,None,40.6,None,3.649,None
2023-03-15 13:00:00,59.92,None,7.346,None,40.33,None,3.731,None
2023-03-15 12:00:00,60.28,None,7.332,None,40.16,None,3.038,None
2023-03-15 11:00:00,60.55,None,7.336,None,40.07,None,3.414,None
2023-03-15 10:00:00,60.44,None,7.342,None,40.11,None,3.797,None
2023-03-15 09:00:00,60.55,None,7.349,None,40.07,None,3.531,None
2023-03-15 08:00:00,60.62,None,7.354,None,40.05,None,3.581,None
2023-03-15 07:00:00,60.44,None,7.345,None,39.95,None,3.095,None
2023-03-15 06:00:00,60.26,None,7.321,None,39.61,None,3.336,None
2023-03-15 05:00:00,60.7,None,7.306,None,39.37,None,3.457,None
2023-03-15 04:00:00,60.48,None,7.296,None,39.37,None,3.015,None
2023-03-15 03:00:00,60.2,None,7.298,None,39.31,None,3.324,None
2023-03-15 02:00:00,60.17,None,7.302,None,39.27,None,3.384,None
2023-03-15 01:00:00,60.43,None,7.304,None,39.28,None,3.807,None
2023-03-15 00:00:00,60.26,None,7.306,None,39.44,None,3.567,None
2023-03-14 23:00:00,59.77,None,7.304,None,39.61,None,3.282,None
2023-03-14 22:00:00,59.79,None,7.303,None,39.74,None,3.435,None
2023-03-14 21:00:00,60.05,None,7.301,None,39.83,None,3.401,None
2023-03-14 20:00:00,59.58,None,7.3,None,39.94,None,3.618,None
2023-03-14 19:00:00,59.72,None,7.299,None,39.91,None,3.325,None
2023-03-14 18:00:00,59.74,None,7.299,None,39.8,None,3.616,None
2023-03-14 17:00:00,59.71,None,7.3,None,39.75,None,3.028,None
2023-03-14 16:00:00,59.79,None,7.298,None,39.5,None,3.196,None
2023-03-14 15:00:00,59.89,None,7.298,None,39.33,None,3.469,None
2023-03-14 14:00:00,59.77,None,7.298,None,39.23,None,3.324,None
2023-03-14 13:00:00,60.0,None,7.297,None,39.13,None,3.474,None
2023-03-14 12:00:00,60.21,None,7.295,None,39.17,None,2.857,None
2023-03-14 11:00:00,60.45,None,7.294,None,39.17,None,3.079,None
2023-03-14 10:00:00,60.34,None,7.296,None,39.16,None,3.416,None
2023-03-14 09:00:00,60.4,None,7.293,None,38.88,None,3.398,None
2023-03-14 08:00:00,60.24,None,7.288,None,38.86,None,3.564,None
2023-03-14 07:00:00,60.51,None,7.282,None,38.74,None,3.599,None
2023-03-14 06:00:00,60.23,None,7.274,None,38.66,None,3.753,None
2023-03-14 05:00:00,60.45,None,7.269,None,38.65,None,4.163,None
2023-03-14 04:00:00,60.52,None,7.266,None,38.7,None,2.991,None
2023-03-14 03:00:00,60.64,None,7.271,None,38.88,None,3.4,None
2023-03-14 02:00:00,60.73,None,7.275,None,38.96,None,3.92,None
2023-03-14 01:00:00,60.75,None,7.277,None,39.08,None,3.645,None
2023-03-14 00:00:00,60.79,None,7.28,None,39.33,None,3.378,None
2023-03-13 23:00:00,60.67,None,7.281,None,39.53,None,3.815,None
2023-03-13 22:00:00,60.65,None,7.282,None,39.61,None,3.096,None
2023-03-13 21:00:00,60.71,None,7.278,None,39.54,None,3.44,None
2023-03-13 20:00:00,60.75,None,7.274,None,39.47,None,3.253,None
2023-03-13 19:00:00,60.41,None,7.278,None,39.09,None,3.816,None
2023-03-13 18:00:00,60.6,None,7.281,None,38.93,None,3.399,None
2023-03-13 17:00:00,60.57,None,7.284,None,39.07,None,2.948,None
2023-03-13 16:00:00,60.68,None,7.284,None,39.03,None,3.208,None
2023-03-13 15:00:00,60.46,None,7.285,None,39.14,None,3.515,None
2023-03-13 14:00:00,60.46,None,7.287,None,39.08,None,3.633,None
2023-03-13 13:00:00,60.32,None,7.287,None,39.16,None,4.065,None
2023-03-13 12:00:00,60.48,None,7.288,None,39.11,None,3.547,None
2023-03-13 11:00:00,60.62,None,7.29,None,39.17,None,3.425,None
2023-03-13 10:00:00,60.8,None,7.29,None,39.13,None,3.489,None
2023-03-13 09:00:00,60.67,None,7.29,None,39.3,None,3.526,None
2023-03-13 08:00:00,60.84,None,7.294,None,39.17,None,3.268,None
2023-03-13 07:00:00,60.95,None,7.294,None,39.3,None,3.768,None
2023-03-13 06:00:00,60.97,None,7.293,None,39.43,None,3.471,None
2023-03-13 05:00:00,61.04,None,7.292,None,39.43,None,3.237,None
2023-03-13 04:00:00,61.14,None,7.287,None,39.18,None,3.271,None
2023-03-13 03:00:00,61.37,None,7.287,None,39.36,None,3.634,None
2023-03-13 02:00:00,61.14,None,7.287,None,39.46,None,3.895,None
2023-03-13 01:00:00,61.27,None,7.286,None,39.5,None,3.469,None
2023-03-13 00:00:00,61.18,None,7.289,None,39.57,None,3.758,None
2023-03-12 23:00:00,61.31,None,7.291,None,39.69,None,3.658,None
2023-03-12 22:00:00,61.39,None,7.291,None,39.7,None,3.667,None
2023-03-12 21:00:00,61.27,None,7.29,None,39.78,None,4.052,None
2023-03-12 20:00:00,61.05,None,7.292,None,39.83,None,4.022,None
2023-03-12 19:00:00,60.93,None,7.294,None,39.93,None,3.195,None
2023-03-12 18:00:00,60.85,None,7.294,None,40.04,None,3.808,None
2023-03-12 17:00:00,60.83,None,7.294,None,40.02,None,3.846,None
2023-03-12 16:00:00,60.95,None,7.293,None,39.9,None,3.796,None
2023-03-12 15:00:00,61.05,None,7.293,None,40.02,None,3.829,None
2023-03-12 14:00:00,60.67,None,7.295,None,39.96,None,3.579,None
2023-03-12 13:00:00,60.7,None,7.297,None,39.82,None,3.988,None
2023-03-12 12:00:00,60.68,None,7.299,None,39.78,None,4.081,None
2023-03-12 11:00:00,60.95,None,7.297,None,39.79,None,3.719,None
2023-03-12 10:00:00,61.19,None,7.295,None,39.71,None,3.676,None
2023-03-12 09:00:00,61.19,None,7.292,None,39.71,None,3.851,None
2023-03-12 08:00:00,61.26,None,7.287,None,39.76,None,3.481,None
2023-03-12 07:00:00,61.16,None,7.284,None,39.58,None,3.581,None
2023-03-12 06:00:00,61.07,None,7.281,None,39.6,None,3.648,None
2023-03-12 05:00:00,60.9,None,7.277,None,39.67,None,3.679,None
2023-03-12 04:00:00,61.21,None,7.273,None,39.69,None,3.857,None
2023-03-12 03:00:00,61.25,None,7.269,None,39.71,None,4.098,None
2023-03-12 02:00:00,61.15,None,7.267,None,39.77,None,4.003,None
2023-03-12 01:00:00,61.79,None,7.267,None,39.8,None,4.469,None
2023-03-12 00:00:00,61.4,None,7.268,None,39.88,None,3.705,None
2023-03-11 23:00:00,61.68,None,7.267,None,39.98,None,3.82,None
2023-03-11 22:00:00,61.5,None,7.267,None,40.06,None,4.059,None
2023-03-11 21:00:00,61.21,None,7.268,None,40.05,None,3.705,None
2023-03-11 20:00:00,61.21,None,7.265,None,40.05,None,4.441,None
2023-03-11 19:00:00,61.44,None,7.264,None,40.06,None,4.498,None
2023-03-11 18:00:00,61.41,None,7.264,None,40.09,None,4.436,None
2023-03-11 17:00:00,61.12,None,7.263,None,40.1,None,4.129,None
2023-03-11 16:00:00,61.13,None,7.265,None,40.16,None,4.388,None
2023-03-11 15:00:00,60.98,None,7.27,None,40.17,None,4.491,None
2023-03-11 14:00:00,61.3,None,7.272,None,40.17,None,3.884,None
2023-03-11 13:00:00,61.19,None,7.275,None,40.22,None,5.257,None
2023-03-11 12:00:00,61.55,None,7.279,None,40.21,None,4.886,None
2023-03-11 11:00:00,61.47,None,7.281,None,40.16,None,4.626,None
2023-03-11 10:00:00,61.51,None,7.284,None,39.99,None,4.803,None
2023-03-11 09:00:00,61.65,None,7.284,None,40.04,None,4.266,None
2023-03-11 08:00:00,61.78,None,7.283,None,40.0,None,4.082,None
2023-03-11 07:00:00,61.72,None,7.282,None,39.99,None,4.335,None
2023-03-11 06:00:00,61.83,None,7.281,None,39.96,None,4.73,None
2023-03-11 05:00:00,61.95,None,7.277,None,40.01,None,5.748,None
2023-03-11 04:00:00,61.71,None,7.276,None,40.07,None,4.388,None
2023-03-11 03:00:00,61.94,None,7.277,None,40.07,None,4.21,None
2023-03-11 02:00:00,61.87,None,7.279,None,40.02,None,4.618,None
2023-03-11 01:00:00,62.2,None,7.279,None,40.04,None,4.521,None
2023-03-11 00:00:00,61.93,None,7.28,None,40.09,None,4.445,None
2023-03-10 23:00:00,62.06,None,7.279,None,40.19,None,4.848,None
2023-03-10 22:00:00,62.24,None,7.279,None,40.32,None,5.823,None
2023-03-10 21:00:00,62.05,None,7.279,None,40.36,None,5.366,None
2023-03-10 20:00:00,61.88,None,7.28,None,40.27,None,5.035,None
2023-03-10 19:00:00,61.77,None,7.282,None,40.29,None,5.078,None
2023-03-10 18:00:00,61.35,None,7.283,None,40.26,None,5.0,None
2023-03-10 17:00:00,61.65,None,7.286,None,40.29,None,4.739,None
2023-03-10 16:00:00,61.4,None,7.288,None,40.39,None,4.769,None
2023-03-10 15:00:00,61.32,None,7.288,None,40.35,None,5.042,None
2023-03-10 14:00:00,61.37,None,7.288,None,40.3,None,4.975,None
2023-03-10 13:00:00,61.13,None,7.289,None,40.17,None,5.128,None
2023-03-10 12:00:00,61.38,None,7.29,None,40.03,None,5.206,None
2023-03-10 11:00:00,61.65,None,7.293,None,39.96,None,5.123,None
2023-03-10 10:00:00,61.52,None,7.291,None,39.68,None,5.83,None
2023-03-10 09:00:00,61.73,None,7.291,None,39.56,None,6.103,None
2023-03-10 08:00:00,61.64,None,7.29,None,39.61,None,6.6,None
2023-03-10 07:00:00,61.39,None,7.286,None,39.58,None,4.824,None
2023-03-10 06:00:00,61.9,None,7.285,None,39.55,None,5.868,None
2023-03-10 05:00:00,61.54,None,7.285,None,39.73,None,4.893,None
2023-03-10 04:00:00,61.8,None,7.283,None,39.8,None,5.572,None
2023-03-10 03:00:00,61.53,None,7.28,None,39.78,None,5.863,None
2023-03-10 02:00:00,61.34,None,7.278,None,39.75,None,4.955,None
2023-03-10 01:00:00,61.61,None,7.282,None,39.75,None,5.364,None
2023-03-10 00:00:00,61.29,None,7.28,None,39.88,None,6.364,None
2023-03-09 23:00:00,61.58,None,7.28,None,39.87,None,5.902,None
2023-03-09 22:00:00,61.78,None,7.281,None,39.88,None,6.543,None
2023-03-09 21:00:00,61.32,None,7.28,None,39.9,None,5.623,None
2023-03-09 20:00:00,61.42,None,7.278,None,39.98,None,6.09,None
2023-03-09 19:00:00,61.49,None,7.279,None,40.0,None,6.688,None
2023-03-09 18:00:00,61.19,None,7.281,None,40.0,None,6.176,None
2023-03-09 17:00:00,61.12,None,7.283,None,40.02,None,6.462,None
2023-03-09 16:00:00,60.84,None,7.293,None,39.96,None,7.081,None
2023-03-09 15:00:00,60.9,None,7.302,None,39.94,None,6.505,None
2023-03-09 14:00:00,61.04,None,7.301,None,39.88,None,7.286,None
2023-03-09 13:00:00,61.52,None,7.32,None,39.8,None,4.323,None
2023-03-09 12:00:00,61.33,None,7.317,None,39.82,None,5.084,None
2023-03-09 11:00:00,61.38,None,7.301,None,39.85,None,6.809,None
2023-03-09 10:00:00,61.52,None,7.303,None,39.72,None,6.81,None
2023-03-09 09:00:00,61.35,None,7.312,None,39.63,None,6.629,None
2023-03-09 08:00:00,61.34,None,7.301,None,39.65,None,6.889,None
2023-03-09 07:00:00,61.32,None,7.296,None,39.7,None,7.467,None
2023-03-09 06:00:00,61.26,None,7.292,None,39.59,None,7.718,None
2023-03-09 05:00:00,61.08,None,7.298,None,39.51,None,7.357,None
2023-03-09 04:00:00,61.38,None,7.308,None,39.5,None,4.722,None
2023-03-09 03:00:00,61.38,None,7.29,None,39.51,None,7.04,None
2023-03-09 02:00:00,61.42,None,7.288,None,39.52,None,6.836,None
2023-03-09 01:00:00,61.49,None,7.294,None,39.6,None,7.956,None
